Instagram,Facebook,YouTube,Twitter,Telegram,WhatsApp,TikTok,Radio,TV,Newspaper,Website,Sales
86,77,37,10,34,24,54,34,29,25,38,35
82,54,49,38,23,16,39,32,42,14,37,35
65,59,58,36,72,22,42,15,24,10,13,48
48,67,76,51,58,6,79,42,25,23,34,33
87,88,23,31,26,2,54,34,17,26,25,32
65,62,63,30,30,26,19,12,6,24,15,31
36,63,14,24,29,39,79,48,33,48,21,28
62,86,43,63,29,13,50,26,10,21,14,23
49,40,38,53,10,32,51,47,34,31,43,28
66,36,76,26,15,1,12,48,43,30,20,42
59,62,9,78,52,25,68,37,31,46,30,12
56,61,20,36,45,31,64,2,35,45,43,44
22,85,18,40,19,24,36,18,38,3,8,33
91,78,51,26,22,21,38,5,36,32,5,43
26,72,6,13,10,11,77,8,45,42,25,30
77,94,56,46,14,22,25,36,5,26,4,14
95,74,23,33,59,17,63,13,42,21,29,30
85,46,3,1,77,1,23,2,11,6,30,22
84,45,5,21,70,20,37,16,13,45,10,36
37,71,65,11,68,37,13,36,1,26,37,16
72,61,19,56,59,4,57,26,43,22,12,24
40,29,60,64,55,2,64,26,12,32,49,33
58,22,5,10,54,28,37,26,18,17,49,19
42,55,34,10,21,37,40,34,20,3,44,16
67,36,70,52,24,2,77,29,8,5,13,47
23,50,21,3,59,28,42,16,17,47,14,36
78,87,79,51,70,7,10,7,37,23,30,18
42,52,59,34,55,6,72,31,30,13,36,23
20,38,47,33,34,34,53,37,11,39,26,45
59,44,58,16,55,5,14,37,2,16,23,13
90,46,76,68,32,28,13,40,45,17,44,34
25,67,73,9,52,24,29,13,43,2,26,49
63,23,20,65,12,1,75,13,7,41,46,20
57,69,55,16,57,15,65,28,32,1,37,42
46,87,13,71,26,18,62,41,48,19,9,47
29,55,22,43,77,38,68,36,33,24,14,22
64,61,45,36,55,3,11,9,42,19,6,29
58,35,71,42,44,28,29,6,12,38,35,14
20,50,37,53,27,12,24,20,11,9,31,21
36,82,18,66,44,8,52,39,17,19,11,39
52,58,54,9,51,26,50,24,39,2,38,43
70,90,49,39,38,28,74,36,12,41,39,17
20,51,60,49,37,28,22,39,45,45,38,40
49,38,16,54,50,25,23,35,12,13,2,28
32,78,50,50,24,16,53,41,33,46,22,29
86,78,16,47,68,25,67,11,33,34,6,49
30,91,66,31,17,11,15,30,42,33,5,32
60,80,42,16,43,21,64,18,29,24,2,37
69,82,26,74,69,36,79,12,29,41,35,24
20,67,76,59,34,18,52,33,38,13,45,20
74,20,3,22,57,35,64,24,23,32,45,30
76,71,35,29,29,29,41,3,20,6,32,17
40,42,76,50,26,25,32,2,40,3,21,29
56,93,36,45,67,23,52,23,23,11,35,21
87,73,79,56,67,18,15,24,43,46,17,48
50,70,25,28,25,21,51,8,4,24,37,19
50,73,56,47,24,25,54,16,32,2,21,47
96,69,53,70,55,8,17,32,19,11,10,20
42,78,66,26,64,3,18,4,1,13,33,45
78,73,6,68,18,28,65,14,27,9,19,19
34,34,37,24,24,6,42,15,7,49,27,35
90,40,24,50,36,34,47,31,23,42,37,37
51,28,10,40,31,34,26,43,14,16,19,26
41,70,29,39,37,18,18,21,29,20,24,49
36,84,19,32,22,28,19,6,47,27,14,14
33,82,14,47,74,31,27,13,16,13,27,16
30,43,75,40,65,21,52,36,5,26,25,27
58,48,47,26,42,36,43,35,27,39,25,12
26,67,74,42,28,12,13,37,34,39,47,40
40,78,59,38,72,33,74,12,46,11,19,34
25,21,39,18,70,19,22,30,39,49,36,46
95,77,15,20,36,18,63,18,45,14,41,32
27,63,16,5,66,15,46,48,25,20,44,39
38,79,13,32,74,2,24,45,1,30,24,20
64,58,78,38,13,14,55,4,46,5,5,20
88,44,14,61,11,32,69,1,2,11,37,48
73,50,24,63,11,36,17,34,27,44,16,47
81,29,37,66,32,36,29,7,22,38,39,47
74,42,10,74,17,37,70,25,43,19,29,47
31,21,74,43,22,12,38,23,32,39,33,26
37,20,41,26,77,1,54,9,29,20,47,36
78,54,19,26,62,33,42,7,20,17,23,17
95,43,70,39,41,10,39,45,25,41,31,20
22,33,36,43,25,15,13,46,36,4,27,26
49,28,21,25,36,35,46,31,49,20,19,46
32,30,42,12,60,16,23,7,24,20,42,37
88,32,24,27,45,7,35,48,44,49,46,42
63,36,20,52,74,2,42,24,35,42,25,25
77,65,40,10,21,36,55,9,46,27,12,33
64,29,51,48,10,10,54,10,11,13,23,44
93,81,41,3,24,17,49,1,3,45,43,42
83,25,18,77,69,34,53,18,30,11,24,44
75,24,66,60,18,4,73,41,40,3,44,44
50,22,53,62,55,28,61,44,1,6,42,25
69,91,54,72,58,38,48,36,18,18,36,42
72,63,6,53,56,7,24,15,14,41,33,32
85,67,4,38,15,20,57,27,33,28,12,33
28,93,67,8,53,25,75,45,10,7,18,23
22,53,14,46,57,38,72,14,2,11,12,12
34,43,43,59,45,30,13,23,8,29,6,30
44,46,73,6,70,25,37,15,13,32,34,48
86,38,69,32,21,2,25,36,28,11,49,39
68,65,67,13,79,34,61,30,25,11,9,30
53,78,49,66,37,16,43,24,19,4,1,37
80,83,75,27,44,10,79,14,29,42,40,44
43,32,30,6,32,31,23,26,39,30,7,22
94,60,14,3,74,30,43,12,13,41,22,20
44,21,16,13,18,19,41,47,15,36,42,36
31,48,49,32,21,14,48,46,9,22,14,24
96,55,13,32,67,3,14,31,6,24,24,48
77,72,65,4,78,38,49,43,30,45,33,20
95,29,3,11,47,28,10,39,9,12,33,17
88,88,51,55,13,18,60,11,6,26,26,44
20,72,56,2,44,20,40,33,38,9,43,13
53,90,18,6,34,32,57,38,40,32,28,42
24,30,43,67,41,10,41,43,43,38,14,46
35,93,4,39,48,14,37,8,30,27,12,25
91,48,46,6,25,17,72,4,22,21,10,13
37,52,67,68,36,15,74,47,1,33,19,32
77,68,31,52,25,15,59,35,17,10,12,34
73,79,24,25,45,10,74,19,4,5,46,41
31,36,57,39,35,35,45,15,13,47,36,38
94,72,69,65,55,21,39,32,44,14,35,36
72,61,41,63,75,25,79,29,22,35,31,20
23,53,50,11,64,26,60,41,26,39,11,29
45,94,70,75,31,38,42,37,5,31,22,22
32,62,66,64,17,34,45,44,1,37,45,30
93,90,10,77,60,19,68,11,12,34,42,20
29,44,44,26,14,19,16,37,10,23,5,33
29,60,5,78,16,18,14,35,44,4,23,37
30,64,56,18,38,26,60,24,47,10,37,23
85,55,44,66,49,14,27,32,48,13,31,35
62,72,31,15,71,34,38,21,49,7,20,45
50,49,76,60,13,31,73,39,39,49,44,46
76,35,13,31,50,30,67,7,42,4,47,13
30,57,36,75,59,11,64,5,26,37,35,29
47,79,66,72,18,30,48,49,3,9,16,24
31,60,74,77,14,36,52,2,32,9,40,43
38,30,51,67,74,17,39,23,33,11,30,24
54,90,77,59,45,2,30,16,29,31,1,38
43,44,75,12,43,11,66,5,2,48,23,26
50,39,61,7,25,2,76,1,43,21,12,49
42,65,77,19,33,22,50,11,36,9,28,29
42,25,13,39,37,35,37,12,12,12,10,12
22,27,60,69,78,17,46,48,12,19,9,47
52,79,66,46,67,27,74,13,19,14,17,10
70,33,29,50,26,3,77,49,25,47,1,46
85,72,30,8,61,29,11,26,49,31,46,46
58,88,14,1,59,24,55,1,26,16,22,43
59,66,24,23,28,3,22,12,19,11,36,10
71,36,58,6,18,30,24,31,19,42,14,14
60,87,13,65,17,32,16,30,6,47,35,22
78,56,63,20,74,13,76,32,21,32,49,20
73,93,36,35,78,24,51,27,38,2,24,22
30,91,22,76,48,30,37,47,43,40,21,31
70,93,14,64,74,38,67,8,46,14,48,16
24,55,70,49,26,15,54,19,48,42,28,17
61,42,16,31,44,17,30,25,24,46,13,25
64,54,55,59,30,26,64,1,25,29,35,13
96,56,63,62,37,13,18,23,29,29,21,23
89,46,37,22,23,29,18,23,15,42,16,28
29,91,42,21,71,3,57,41,40,36,19,23
31,57,30,51,65,39,39,22,44,37,38,28
31,32,50,74,58,6,47,34,47,31,6,17
81,33,60,34,42,10,26,21,21,9,21,40
92,78,69,27,33,38,79,14,5,16,37,26
42,50,32,75,75,16,40,47,44,46,35,18
41,23,67,77,70,31,42,1,13,47,20,48
58,31,4,78,79,18,48,13,2,14,48,28
72,66,9,63,49,10,18,49,41,29,47,18
45,29,7,41,39,27,77,32,22,40,21,25
38,75,77,66,23,26,64,30,42,26,15,21
34,41,6,59,20,19,50,47,44,1,34,18
87,30,32,43,11,22,27,33,18,9,39,19
65,75,67,72,67,23,51,24,43,5,45,11
48,58,18,19,28,36,63,30,2,24,44,20
43,42,76,22,10,35,70,40,49,32,46,34
91,23,26,61,28,2,42,35,48,10,8,48
51,59,9,15,78,14,78,25,43,9,26,20
64,77,45,20,44,1,56,39,11,23,32,39
43,25,10,20,58,38,61,1,11,41,49,48
40,42,38,24,63,35,51,21,32,42,35,10
91,46,3,35,34,20,73,40,10,36,31,40
41,84,17,38,72,24,75,31,3,40,45,48
84,42,34,10,33,7,17,37,29,31,10,11
26,26,73,71,53,25,17,15,17,23,35,47
38,47,67,18,31,8,15,46,19,32,11,47
58,29,68,40,18,4,75,16,23,33,6,28
41,35,19,65,43,15,57,45,29,40,31,16
45,59,20,25,44,36,64,3,19,12,40,22
95,71,67,67,42,38,36,19,4,48,45,31
71,51,21,32,53,7,13,36,35,24,41,45
54,70,72,5,10,39,25,13,41,8,16,41
59,44,78,58,77,9,67,44,45,10,27,11
89,46,45,49,42,20,26,1,5,39,10,24
36,25,9,67,77,30,10,28,40,1,43,43
53,31,55,68,24,10,33,43,31,34,24,29
65,70,25,39,39,6,54,7,7,18,41,24
28,69,63,25,79,12,39,45,47,17,11,16
91,53,5,8,27,37,27,11,7,17,24,48
68,58,40,67,68,32,40,34,7,24,28,48
26,55,75,40,70,8,24,40,25,11,25,33
22,58,60,45,21,37,38,32,26,18,48,30
22,69,52,38,13,32,49,18,11,22,4,14
36,62,60,16,61,10,73,34,42,39,40,16
81,70,44,20,67,19,74,23,24,26,8,29
53,92,59,15,64,5,46,38,3,23,41,47
78,79,56,41,75,31,47,19,39,47,6,39
61,74,34,27,58,12,50,16,17,28,49,20
53,30,66,52,74,33,60,9,48,37,40,13
77,56,73,43,52,28,31,30,39,14,44,36
55,20,32,28,13,21,49,39,40,9,15,22
75,80,58,75,24,7,42,6,13,6,32,13
66,66,37,21,69,18,77,40,16,34,36,34
95,35,50,9,78,17,20,7,15,38,22,28
21,45,73,51,43,35,34,39,41,33,22,27
47,49,34,28,37,12,29,20,28,13,10,32
50,25,73,9,16,16,37,19,10,4,34,16
79,30,43,12,46,36,13,11,32,3,29,25
96,24,18,27,67,18,24,29,18,2,3,32
35,87,65,15,12,30,29,37,39,34,4,37
59,54,51,35,72,35,70,27,5,47,16,38
46,59,51,47,71,24,54,33,22,14,24,37
31,28,9,37,79,38,11,26,16,45,31,34
64,58,9,48,55,16,21,14,40,36,41,10
35,35,35,7,52,22,71,25,11,16,24,30
63,82,18,18,39,7,76,47,13,22,23,13
26,42,12,32,78,37,58,35,9,39,43,49
32,27,73,49,14,35,26,23,1,38,6,27
86,62,77,72,11,25,12,12,14,37,30,21
96,25,37,8,73,34,11,18,9,47,6,38
56,23,58,77,21,29,27,44,13,46,1,26
83,94,59,17,44,3,71,7,35,2,2,43
80,55,16,69,21,4,71,11,28,36,9,16
75,64,5,56,63,19,72,15,8,33,42,30
90,78,56,38,58,34,10,21,8,7,15,14
59,38,41,36,27,15,72,2,1,35,35,42
65,27,70,39,37,15,18,46,14,3,40,14
79,64,21,39,52,29,11,7,23,14,48,18
49,22,29,77,52,16,34,44,19,17,36,32
62,62,5,10,78,23,37,19,3,16,49,27
56,24,27,68,15,18,69,9,36,32,14,36
32,50,79,39,35,31,76,34,41,8,23,13
30,85,65,60,25,2,70,46,21,28,36,48
88,47,29,44,53,38,69,34,15,22,17,17
22,74,23,66,76,24,75,23,38,31,36,21
91,65,27,62,50,17,38,14,14,14,4,34
33,59,21,72,56,11,41,35,34,22,42,22
71,42,11,70,48,11,45,40,32,30,17,18
96,85,42,75,42,24,69,29,8,15,34,49
89,30,44,49,41,24,25,42,11,26,20,25
24,57,12,13,31,12,23,44,4,46,30,11
58,61,4,40,11,4,28,47,14,23,33,20
30,87,66,29,42,30,44,17,44,9,49,24
81,92,79,19,70,9,45,46,1,34,11,36
30,42,28,29,10,28,70,9,43,2,32,15
40,54,53,6,16,1,37,48,1,8,20,29
68,92,69,55,15,3,69,13,15,45,44,11
49,66,52,79,21,14,71,27,3,15,2,15
57,88,41,77,68,38,16,38,49,40,10,38
64,40,36,22,46,27,36,30,22,22,37,10
38,88,36,23,23,36,45,38,18,12,29,22
96,36,56,68,24,22,74,19,4,44,34,39
89,28,4,2,78,20,31,4,31,36,20,13
78,55,73,28,23,5,33,14,23,16,38,41
35,72,16,44,54,1,23,46,2,45,30,41
80,47,11,61,45,7,74,43,1,31,8,11
77,73,22,18,43,2,54,26,21,42,19,25
62,59,42,68,37,38,11,13,12,32,25,12
63,81,68,4,21,3,12,17,12,6,17,43
70,44,13,31,47,22,11,29,16,3,42,45
27,52,77,2,51,34,23,1,29,44,13,34
70,26,79,42,32,38,64,30,39,24,27,36
62,47,32,8,78,7,74,25,49,13,12,31
33,84,14,74,73,38,67,22,43,39,29,25
82,41,35,36,46,15,46,47,23,1,2,19
43,60,50,15,10,25,19,16,3,20,41,39
96,72,15,40,66,19,55,45,1,2,11,23
54,21,32,23,39,10,73,39,39,10,19,46
42,48,12,31,66,11,37,43,16,12,48,24
59,64,52,34,39,20,37,14,28,42,17,27
55,65,69,61,32,6,23,11,43,15,12,48
60,73,51,60,26,19,55,6,29,12,29,30
24,56,23,18,64,29,66,39,24,17,19,25
35,56,49,51,70,19,46,47,47,1,41,14
73,79,43,73,50,16,52,41,37,43,17,43
34,26,22,61,43,22,20,27,12,47,34,49
53,44,47,78,31,12,52,46,20,11,5,47
91,92,34,62,51,10,68,33,11,1,13,32
73,77,79,66,42,11,31,47,24,43,27,30
28,74,38,48,78,2,64,9,42,7,5,22
67,67,38,71,11,2,35,39,2,42,48,36
44,77,67,37,75,21,41,45,29,42,48,21
41,26,37,14,60,28,11,26,45,17,9,38
91,31,74,65,34,11,76,30,31,30,13,35
93,68,61,7,25,39,66,5,20,49,46,41
55,73,56,64,51,10,71,28,7,5,11,17
56,36,5,2,74,30,15,39,18,48,31,35
44,72,19,41,77,7,64,18,21,2,25,39
60,50,57,9,51,2,46,46,37,22,48,20
35,73,34,17,11,4,51,23,1,21,38,23
94,51,71,72,52,19,30,32,38,7,40,20
90,42,57,30,26,19,27,24,23,2,13,10
79,27,12,20,50,8,15,8,23,17,45,49
54,42,1,57,14,23,70,28,27,11,32,48
35,65,29,32,45,21,77,9,47,11,43,47
23,51,37,44,20,1,67,37,29,16,10,16
48,89,39,11,44,39,76,47,30,26,6,47
85,68,37,40,37,9,62,6,46,31,32,16
48,62,42,47,22,23,15,48,21,8,2,45
73,21,18,32,60,2,16,2,19,15,5,12
91,26,51,65,36,17,26,45,8,37,28,24
43,74,47,6,43,36,72,15,33,6,9,29
57,81,35,42,67,5,41,17,29,4,48,38
38,50,57,1,23,15,36,41,29,45,40,12
86,53,4,74,34,13,44,13,2,17,43,25
87,69,11,30,29,23,67,14,4,45,28,19
56,74,68,10,35,12,46,47,12,34,16,10
25,47,3,22,57,24,70,31,15,7,40,29
78,43,1,52,40,16,30,2,2,10,20,12
85,22,44,74,27,29,73,1,16,27,34,12
23,78,54,61,37,36,62,15,34,37,9,37
53,59,63,7,34,17,73,10,40,31,28,48
91,26,52,9,58,35,29,43,7,15,25,35
83,66,48,7,38,7,70,22,33,23,42,38
85,42,10,43,17,37,58,21,5,39,5,17
20,24,61,62,75,11,55,19,19,34,23,36
22,93,21,41,24,36,16,32,15,28,25,41
26,47,9,56,45,11,32,4,14,48,18,21
63,25,3,36,52,30,29,27,17,46,3,42
44,55,47,30,72,24,78,10,14,37,32,11
32,93,39,25,29,15,77,2,48,24,33,19
27,85,57,57,77,27,59,30,18,1,5,20
38,69,51,30,42,30,52,32,32,33,23,33
45,22,38,20,30,18,78,32,45,29,22,21
82,22,16,9,16,13,64,30,41,31,21,36
34,59,52,78,30,23,25,34,36,11,32,38
57,57,9,31,74,4,41,15,46,47,15,35
66,91,54,5,63,21,74,48,49,14,18,43
47,30,2,44,66,11,30,37,9,32,27,19
73,64,11,17,65,32,13,27,12,7,27,23
73,36,74,33,56,14,23,5,44,21,27,45
72,35,77,54,41,2,24,25,1,44,44,12
76,22,12,78,52,7,15,15,2,13,8,37
95,25,15,48,21,30,70,35,49,13,38,12
64,50,76,10,19,21,23,4,13,13,19,19
85,58,26,56,31,15,13,24,8,11,44,47
82,49,44,7,32,30,53,47,38,31,12,25
85,62,61,12,29,28,72,25,7,37,2,33
78,86,16,3,47,31,46,43,47,18,32,23
90,69,64,2,22,32,66,17,20,16,39,16
87,62,31,79,48,27,31,6,18,10,21,26
41,20,18,41,64,32,37,16,43,6,9,38
71,90,29,3,22,27,56,40,2,38,7,32
47,81,47,27,48,26,44,41,21,11,14,17
73,83,13,13,30,29,52,40,31,36,15,43
76,49,29,27,75,3,31,14,18,28,47,35
89,79,7,55,26,1,54,43,41,40,19,42
79,47,12,71,38,14,65,46,16,8,34,19
26,61,23,32,10,37,15,28,7,17,41,30
37,20,40,25,26,20,48,23,1,17,14,14
39,89,4,19,24,36,49,21,29,11,30,46
64,63,9,76,48,32,10,39,14,28,25,29
30,83,53,30,26,39,32,6,21,20,32,49
43,27,62,53,51,17,49,32,29,31,13,13
88,74,8,51,52,29,48,40,3,25,48,35
67,44,60,36,16,33,14,35,37,32,21,31
31,58,15,43,54,33,53,1,36,9,25,43
37,71,9,21,39,36,65,40,24,46,27,18
65,22,16,22,31,9,71,26,34,6,5,40
35,81,75,56,33,23,26,11,11,9,2,30
80,73,3,57,58,1,49,44,48,36,1,40
48,44,18,24,29,34,24,21,6,20,8,45
78,94,34,23,76,37,42,18,16,40,18,20
68,23,46,1,48,20,27,34,9,14,42,48
50,94,55,12,39,22,39,18,47,38,24,48
48,23,34,32,58,22,55,43,5,6,32,38
66,57,76,70,45,32,31,34,12,36,11,20
84,52,8,73,10,39,58,14,17,29,39,27
63,54,56,54,13,27,28,27,12,25,28,12
82,31,32,27,54,12,10,9,18,24,32,45
44,79,18,58,11,33,50,46,9,6,8,17
90,51,76,76,36,15,41,37,9,21,23,28
45,20,70,72,64,4,38,31,28,6,24,25
30,34,49,61,61,7,16,15,27,4,26,15
96,56,71,4,66,7,25,38,3,18,34,30
21,77,49,41,42,16,58,3,11,8,43,13
91,43,47,25,54,37,20,38,6,43,34,49
86,34,27,60,51,3,60,21,27,19,7,29
63,58,63,10,48,7,31,40,10,12,46,21
92,80,51,29,10,6,10,3,20,9,17,46
49,85,78,22,54,12,33,25,8,5,24,40
36,76,51,75,34,30,20,7,15,35,26,40
63,41,30,47,72,4,77,28,17,6,31,46
88,57,9,34,37,32,39,32,5,40,9,23
87,47,32,71,51,1,49,16,8,25,48,25
57,42,59,22,35,14,13,42,39,4,24,16
78,24,18,49,45,6,11,47,22,41,39,31
61,43,66,47,14,10,34,22,15,23,44,48
60,73,3,1,13,30,34,43,47,18,18,29
67,60,37,58,51,15,17,6,19,3,46,40
46,76,30,15,20,26,56,6,38,33,35,34
44,85,26,69,69,37,59,8,4,27,21,42
57,33,68,1,23,29,62,47,29,23,42,16
48,35,12,12,42,39,65,34,2,25,36,32
62,32,73,63,67,8,42,18,42,34,20,10
83,43,43,19,53,7,32,49,48,48,3,31
39,66,15,78,41,5,12,48,10,5,1,48
33,83,1,74,70,16,50,38,16,29,10,12
76,90,70,67,55,32,67,41,36,32,22,31
62,91,28,43,79,16,68,6,25,34,37,40
96,51,57,33,31,2,42,2,6,4,49,10
90,60,37,58,40,2,35,49,18,44,28,47
71,47,47,41,78,26,73,3,31,38,2,15
81,54,29,8,71,19,20,44,12,12,35,49
81,60,23,45,42,8,43,11,16,4,16,23
44,63,68,5,17,30,79,21,29,10,18,36
58,48,10,23,18,36,45,26,23,40,13,17
65,55,15,62,12,2,50,7,48,10,33,14
73,59,28,43,33,8,69,8,19,11,11,20
64,62,66,37,15,12,74,16,16,1,18,15
45,85,69,27,45,19,46,1,17,23,16,24
75,53,9,10,54,21,28,35,15,40,7,36
31,82,31,10,66,36,72,39,39,20,34,42
81,42,18,69,58,3,13,11,33,27,29,32
78,58,60,73,20,15,24,15,33,2,16,29
84,81,33,14,13,4,79,34,34,16,38,32
92,31,51,71,62,2,19,19,10,26,48,44
79,39,10,78,30,2,13,6,31,39,32,42
39,94,79,58,58,15,32,33,31,10,6,10
46,23,44,49,37,33,29,30,36,11,49,35
29,33,21,37,31,28,37,24,9,32,47,40
78,25,70,17,16,17,23,13,23,29,10,49
26,72,41,56,69,36,58,26,20,19,26,46
73,68,7,53,20,34,48,47,48,31,1,10
58,34,16,44,31,16,57,1,38,21,26,21
89,45,35,54,51,10,29,14,43,15,49,10
71,59,14,73,60,24,36,40,32,6,48,39
86,63,7,56,22,31,37,14,36,9,49,26
88,57,66,3,65,27,34,17,35,9,7,34
63,84,53,35,39,9,40,19,7,43,2,37
70,87,36,18,60,31,46,4,1,11,49,49
45,27,9,52,49,35,51,22,46,26,30,44
71,47,43,67,43,21,65,41,30,26,38,26
28,42,24,28,73,18,21,10,31,5,10,18
77,53,7,14,38,37,30,33,28,26,7,41
81,29,23,71,63,17,21,12,13,4,19,19
77,70,44,74,72,28,21,35,19,29,31,47
24,74,38,42,11,7,61,35,32,23,25,35
57,24,9,53,68,27,52,2,1,10,9,13
48,54,15,14,23,26,42,22,33,18,36,30
92,53,70,33,44,10,31,42,10,22,34,35
82,91,51,49,19,36,10,20,25,31,44,46
58,50,45,26,54,19,12,42,22,15,22,41
57,53,70,26,17,8,68,43,45,30,5,31
27,71,60,13,33,4,73,4,27,7,49,21
77,56,52,16,45,19,22,21,34,28,17,27
25,40,31,28,37,26,19,16,14,36,15,27
66,22,2,64,10,32,10,12,12,18,11,12
77,51,26,4,52,16,77,42,26,36,26,27
28,31,60,20,20,38,56,39,49,31,7,29
68,93,17,39,12,31,16,26,37,36,13,47
20,32,11,77,30,29,24,34,38,25,12,29
93,83,5,7,74,8,74,36,1,25,17,30
94,86,48,54,40,29,52,39,7,48,40,39
76,22,69,65,69,1,12,4,49,47,5,32
76,88,2,73,28,2,34,14,24,40,38,22
84,77,18,53,55,26,47,26,42,1,27,22
91,55,46,70,57,34,65,7,31,20,15,37
32,29,35,18,13,5,58,8,42,7,22,49
74,50,74,31,52,6,20,30,8,41,41,17
87,42,11,75,53,13,46,36,35,12,32,35
55,76,28,28,20,23,55,9,48,9,48,47
44,25,74,23,72,11,79,30,34,40,33,24
61,52,54,25,43,13,18,24,30,20,14,15
73,40,2,11,31,8,44,26,27,44,29,49
39,67,6,66,30,16,33,31,17,30,17,29
78,47,72,29,73,11,66,16,37,21,47,44
79,73,32,17,39,38,69,41,9,12,9,40
27,28,1,34,71,17,51,1,8,49,37,24
90,26,68,53,33,27,65,36,41,14,26,47
76,44,66,63,20,19,25,40,42,24,9,32
32,22,77,21,40,22,38,49,45,10,40,19
61,91,12,68,12,39,35,34,6,40,4,44
64,68,47,11,31,16,36,8,28,4,10,20
95,77,51,53,14,39,58,29,42,49,8,15
68,73,17,39,75,6,56,43,26,31,37,15
30,94,74,11,11,24,47,9,34,20,2,44
62,40,18,50,72,37,17,49,29,12,33,33
35,94,22,35,32,4,38,22,34,7,40,44
83,37,33,46,74,12,31,46,41,20,21,43
66,56,74,65,27,1,54,32,7,49,5,30
31,21,53,12,43,27,26,40,42,9,8,26
45,54,41,9,35,25,44,33,5,4,37,36
89,44,11,64,78,36,61,35,16,26,32,31
90,69,23,34,71,4,78,6,28,41,43,39
75,48,51,17,79,12,57,17,35,2,37,11
40,20,31,31,76,1,43,20,23,2,42,28
28,73,55,50,55,30,36,1,37,10,26,49
91,27,22,8,63,15,15,34,15,6,1,35
64,67,30,58,38,15,54,20,21,8,14,18
78,28,61,74,73,19,18,19,28,38,28,10
77,57,5,15,51,16,36,26,32,21,4,24
22,41,9,23,56,39,29,48,42,15,33,48
30,68,61,66,38,27,71,35,28,29,44,16
86,59,21,14,60,30,76,36,13,38,28,41
77,45,28,59,51,38,54,45,29,30,33,43
31,71,30,7,41,14,23,18,10,26,23,42
28,71,72,15,74,9,14,14,10,3,17,25
83,91,65,16,57,30,20,10,29,45,11,39
82,35,38,1,45,1,79,46,10,21,27,20
53,94,61,3,59,30,79,32,13,23,1,18
62,37,31,20,79,11,77,20,31,4,28,30
53,77,42,35,10,36,61,38,4,2,11,23
53,68,79,64,11,4,21,39,38,8,12,42
57,44,4,61,45,30,31,47,7,1,33,40
50,41,41,24,23,2,20,47,45,3,42,27
95,67,41,48,73,2,69,41,42,24,9,44
28,25,57,46,72,18,57,41,28,38,47,11
54,49,53,74,26,21,69,39,2,32,5,14
66,29,71,61,20,23,77,11,19,25,19,28
71,40,49,66,76,14,47,11,29,26,18,23
76,32,55,51,46,23,41,16,20,7,18,35
37,79,1,22,55,25,58,35,13,7,31,46
72,88,44,72,55,28,20,22,40,14,14,41
33,80,32,41,21,31,13,40,6,45,17,34
33,46,31,25,26,21,51,14,19,29,21,47
94,44,21,5,46,13,19,9,2,1,46,30
30,52,66,24,56,32,63,1,41,23,47,30
58,38,34,11,12,10,69,22,46,34,13,17
72,67,34,33,20,6,43,12,16,23,34,24
67,84,11,78,77,17,18,31,42,26,34,22
44,51,47,8,34,28,75,37,28,47,20,19
77,85,75,8,24,11,66,49,26,41,16,27
53,61,50,8,77,21,39,26,5,33,12,39
50,67,47,12,67,24,37,32,47,22,25,36
94,56,24,8,45,22,18,44,39,46,38,18
44,28,29,38,29,3,17,6,31,44,21,25
21,63,41,16,58,30,53,44,14,20,43,24
70,63,76,73,22,10,24,47,33,28,49,16
80,58,32,66,15,33,67,42,49,2,8,34
20,45,38,23,40,15,56,9,21,43,32,41
43,20,38,21,72,35,33,27,39,42,28,26
68,83,6,43,79,20,69,23,8,49,13,30
30,94,78,12,35,14,64,22,14,2,5,22
52,72,54,62,46,28,17,10,26,21,33,46
91,49,56,20,31,15,47,32,6,43,22,26
24,78,37,54,69,16,11,36,39,4,35,20
32,79,32,73,15,17,41,3,10,34,7,25
89,26,13,33,63,29,46,16,30,48,45,33
20,65,36,74,71,38,34,28,45,22,46,43
30,93,21,79,37,9,24,17,29,30,19,35
34,23,21,62,29,10,50,25,10,31,46,35
84,24,3,72,46,5,46,19,37,12,39,41
88,55,31,9,14,28,54,31,35,49,7,37
89,87,43,51,79,33,44,4,27,22,35,35
35,65,26,68,54,10,60,42,43,25,38,29
64,48,12,53,42,13,64,9,14,32,18,49
40,34,24,8,41,15,14,18,44,18,31,46
53,72,6,71,66,4,31,48,27,2,23,45
42,22,7,69,62,14,14,29,40,45,47,41
46,28,16,18,67,27,73,45,5,2,29,33
66,69,45,12,29,17,42,29,20,24,31,26
61,67,30,60,35,8,66,37,19,30,33,17
39,89,11,29,13,10,35,45,32,8,34,16
34,62,31,44,51,22,43,19,43,29,23,28
38,68,13,15,79,35,44,45,19,41,2,45
64,36,79,35,58,38,31,38,5,15,43,20
54,56,59,13,19,7,70,26,26,13,19,31
34,59,11,48,48,25,51,30,30,43,2,11
64,37,35,2,13,16,24,30,15,41,47,34
29,29,35,7,35,1,57,40,16,28,9,38
40,29,34,21,58,37,62,24,10,26,30,36
50,42,55,66,68,38,58,32,20,37,32,12
26,74,19,41,49,36,32,38,46,43,39,17
73,55,44,13,37,2,25,40,31,22,42,15
91,63,17,76,79,30,71,11,10,38,34,27
37,33,52,76,42,4,41,22,31,31,3,38
46,21,74,41,33,32,70,25,4,32,20,30
50,22,61,39,16,6,49,7,34,15,40,43
